deviationid	username	random	uploaded_date	filename	Red_Mean	Blue_Mean	Green_Mean	Hue_Mean	Hue_Std	Sat_Mean	Sat_Median	Sat_Std	Contrast_8	Correlation_8	Energy_8	Edge_Amount_Sobel	Entropy	Brightness_Mean	Brightness_Median	Brightness_Std
160916066	n8iveattitude1	0.037860926	38822	Fractal Art/000001/Stackable_by_n8iveattitude1.jpg	84.707871	33.852403	56.936652	0.122169	0.187435	0.507557	0.565217	0.309446	1.407353	0.561007	0.088586	0.031773	6.913695	62.612777	65	44.961849
24507024	swinck	0.037868132	37190	Fractal Art/000000/warm_red_exotic_flower_by_swinck.jpg	68.735834	2.131301	2.029148	0.138818	0.340007	0.68475	1	0.461437	0.462143	0.510641	0.359877	0.009305	4.504048	22.003135	15	26.704456
131424418	n8iveattitude1	0.038356863	38562	Fractal Art/000000/Does_anyone_really_know____by_n8iveattitude1.jpg	21.947232	16.6529	20.018917	0.239906	0.270944	0.431567	0.382022	0.315571	1.430858	0.385921	0.413979	0.038705	5.339075	20.204197	7	37.129377
91437538	SfinxMagnum	0.038378696	38179	Fractal Art/000000/Antagonic_by_SfinxMagnum.jpg	32.499621	25.066665	23.392548	0.332274	0.377121	0.36039	0.333333	0.332039	0.490668	0.820926	0.356762	0.032119	5.539819	26.316481	9	40.687371
82695841	WS-Clave	0.038524043	38089	Vector/Vehicles/000000/36623e2cd3f3873a543ba2619d503d43.jpg	230.773981	231.459119	230.70154	0.130868	0.252504	0.031585	0	0.114088	1.507685	0.666526	0.578298	0.03122	2.716427	230.81348	255	54.619085
88493201	n8iveattitude1	0.038582698	38150	Fractal Art/000000/Superficial_Details_by_n8iveattitude1.jpg	43.651793	36.715001	35.019433	0.38882	0.291175	0.538037	0.50495	0.311979	1.061486	0.474909	0.122735	0.03779	6.133082	37.782914	31	34.8059
121225841	n8iveattitude1	0.038651389	38474	Fractal Art/000000/09_05_02_uf4_by_n8iveattitude1.jpg	42.703629	61.839224	66.90901	0.43709	0.187194	0.56104	0.591398	0.270149	0.936822	0.587138	0.105615	0.046016	6.843322	59.091836	56	36.138753
122491568	n8iveattitude1	0.03868997	38485	Fractal Art/000000/09_05_14_apo4_by_n8iveattitude1.jpg	153.417932	131.001785	100.28701	0.624824	0.396718	0.481101	0.666667	0.341093	2.188148	0.812677	0.229706	0.018062	5.89231	119.684003	78	88.65048
47544241	Kattvinge	0.038807568	37648	Fractal Art/000000/Under_Water_by_Kattvinge.jpg	131.930512	183.33684	176.942421	0.519817	0.021811	0.286045	0.289017	0.070256	0.481105	0.398803	0.224012	0.042085	6.222129	164.19968	162	19.356346
120556048	Xantipa2	0.038904807	38467	Fractal Art/000000/UF2009___115_by_Xantipa2.jpg	41.433437	31.15413	49.812995	0.21978	0.179821	0.498952	0.494118	0.352806	1.666109	0.530285	0.117825	0.043634	6.621568	45.181927	31	46.834744
78104304	Kattvinge	0.039012292	38038	Fractal Art/000000/Freedom_3_by_Kattvinge.jpg	146.413853	100.980426	141.146018	0.144848	0.036562	0.407307	0.368098	0.260261	1.230115	0.763093	0.082665	0.034231	7.303618	138.148752	144	59.93811
67560480	SfinxMagnum	0.039116427	37910	Fractal Art/000000/Golden_road_by_SfinxMagnum.jpg	25.249558	21.975786	20.779056	0.466702	0.436848	0.231331	0.222222	0.219793	1.211085	0.551713	0.484163	0.019875	5.400893	22.311217	6	44.34893
113255825	Jellaboom	0.039135109	38400	Fractal Art/000000/PIECES_OF_KRAKKEN_by_Jellaboom.jpg	21.25464	10.556547	20.048378	0.177527	0.223762	0.48583	0.5625	0.408999	0.548563	0.702005	0.439209	0.021417	5.062889	19.326475	3	33.415086
116317873	n8iveattitude1	0.039221528	38428	Fractal Art/000000/09_03_18_apo4_by_n8iveattitude1.jpg	141.549764	131.288608	130.220293	0.487827	0.425783	0.210824	0.072581	0.282649	3.667165	0.615724	0.032454	0.045646	7.602247	133.754763	144	77.127238
102211984	Jellaboom	0.039314453	38290	Fractal Art/000000/Jellybean_in_Glass_by_Jellaboom.jpg	35.401735	20.806265	27.265618	0.102551	0.195539	0.461782	0.5	0.328071	0.597002	0.790882	0.365754	0.023997	5.74683	28.960129	7	41.517227
93280146	Artico621	0.03931922	38198	Fractal Art/000000/Enter_The_World_2_by_Artico621.jpg	115.432031	112.566925	111.285337	0.246543	0.278591	0.489635	0.488372	0.387143	1.800196	0.783232	0.054146	0.044251	7.746889	112.666651	93	73.420828
105489411	n8iveattitude1	0.039365428	38325	Fractal Art/000000/Splits_Wedge_by_n8iveattitude1.jpg	22.17936	36.682893	29.874606	0.361604	0.280907	0.506996	0.555556	0.34936	1.00864	0.556326	0.232885	0.043219	5.866908	28.339414	13	36.823459
91080304	Kattvinge	0.039479269	38176	Fractal Art/000000/Going_down_the_swirl_by_Kattvinge.jpg	109.563165	128.031253	136.7912	0.428851	0.053874	0.203575	0.185185	0.124224	0.4887	0.479295	0.232475	0.027748	6.489864	127.59002	126	23.163335
108370642	Kattvinge	0.039610151	38355	Fractal Art/000000/Poisonus_FlyFace_by_Kattvinge.jpg	22.216607	18.239182	25.203537	0.075534	0.129854	0.118943	0	0.234355	1.035495	0.773911	0.556775	0.034473	3.089965	23.517438	0	54.162542
67695842	SfinxMagnum	0.039640364	37912	Fractal Art/000000/Traveling_sphere_by_SfinxMagnum.jpg	61.982383	67.956764	54.117783	0.749549	0.17358	0.264374	0.25	0.101061	0.953464	0.625838	0.253055	0.015286	6.838517	58.042436	46	43.825118
76005778	SfinxMagnum	0.039693936	38015	Fractal Art/000000/Stranger_by_SfinxMagnum.jpg	185.639742	163.350978	183.945836	0.186584	0.054347	0.160297	0.093897	0.187193	0.759325	0.777795	0.25233	0.013806	6.848541	182.076858	200	47.752256
161277778	Artico621	0.039712268	38825	Fractal Art/000001/True_To_Self_by_Artico621.jpg	61.325802	199.34083	106.742476	0.582767	0.146646	0.714583	0.785088	0.204977	0.17518	0.81553	0.358098	0.0138	6.10503	103.71242	98	21.400758
117301441	Fiery-Fire	0.039794233	38438	Fractal Art/000000/Lightyears_away_by_Fiery_Fire.jpg	88.596276	16.244761	48.976312	0.083516	0.077792	0.769884	0.846154	0.2349	0.54927	0.825186	0.146405	0.035047	7.070277	57.084506	46	43.445591
132351105	n8iveattitude1	0.03985115	38569	Fractal Art/000000/Silky_Smooth_by_n8iveattitude1.jpg	63.29413	44.209907	62.720235	0.2346	0.177479	0.484441	0.52381	0.253357	1.786767	0.520158	0.102299	0.051055	6.651153	60.822623	67	47.181492
190833842	Kattvinge	0.039990894	39075	Fractal Art/Raw Fractals/000000/afrodite_13_by_kattvinge-d35m8c2.jpg	154.415482	90.738905	113.364328	0.110949	0.110533	0.437336	0.401274	0.249485	0.947605	0.776163	0.094426	0.01951	7.536323	123.052079	129	52.291724
181864928	WS-Clave	0.040120617	38997	Vector/Vehicles/000000/0d3da24f0363edc30e5d534a7bd8ca5a-d309zvk.jpg	231.3396	231.424276	231.702388	0.079774	0.187289	0.033188	0	0.09793	1.35395	0.722182	0.634653	0.023719	2.311295	231.55944	255	56.677427
121642994	Xantipa2	0.040272832	38477	Fractal Art/000000/51c38aa567724262c3a8c9d6b2a17127.jpg	84.054775	83.953866	84.02775	0.002235	0.024641	0.005747	0	0.064768	5.378878	0.396352	0.059045	0.056872	6.915199	84.028463	74	75.713751
103690610	n8iveattitude1	0.040315388	38306	Fractal Art/000000/Dragon_Art_by_n8iveattitude1.jpg	26.256248	27.678782	27.000576	0.269242	0.29076	0.218457	0.126984	0.277865	1.244759	0.532762	0.308722	0.043335	5.526661	26.848528	5	40.174857
138064865	Xantipa2	0.040423479	38618	Fractal Art/000000/FE09_Ancient_Fantasy_by_Xantipa2.jpg	125.453909	61.360616	102.397094	0.120068	0.092088	0.576608	0.551402	0.22469	1.906942	0.600401	0.047402	0.048278	7.608573	104.616494	110	56.073247
90958962	Xantipa2	0.04044693	38175	Fractal Art/000000/UF2008___075_by_Xantipa2.jpg	59.394112	12.940359	27.619646	0.157077	0.289478	0.63006	0.753846	0.38519	1.752043	0.40454	0.15402	0.041398	6.028037	35.439181	18	42.314511
77543218	n8iveattitude1	0.040819434	38032	Fractal Art/000000/dizzy_by_n8iveattitude1.jpg	57.528625	31.584671	28.064764	0.221613	0.291247	0.617123	0.756757	0.326904	0.692426	0.606828	0.232009	0.019517	5.800017	37.293071	26	33.139101
161670482	Xantipa2	0.040895159	38829	Fractal Art/000001/94810a3a486bfc484b7103f660f36b45.jpg	148.69792	84.262873	130.937216	0.134705	0.088011	0.489813	0.414508	0.252419	3.773701	0.536224	0.027878	0.044013	7.902807	130.932998	135	73.425571
111862512	Xantipa2	0.040900414	38387	Fractal Art/000000/UF09_Vision_07_by_Xantipa2.jpg	130.605752	89.685298	110.730222	0.136817	0.135616	0.36333	0.2625	0.273181	2.18467	0.650507	0.049325	0.043055	7.791361	114.269347	121	62.955746
26065010	swinck	0.040929088	37230	Fractal Art/000000/little_colorful_alien_octopus_by_swinck.jpg	15.688049	60.062394	48.88935	0.476211	0.21944	0.862452	0.978378	0.275132	1.272236	0.620061	0.160327	0.048017	6.333241	40.230798	20	44.327359
69065696	Artico621	0.04098944	37929	Fractal Art/000000/What_a_Scene_by_Artico621.jpg	61.297722	49.926114	58.104643	0.392583	0.266953	0.42252	0.444444	0.228757	0.529088	0.814618	0.221505	0.027226	6.43396	58.072616	67	40.563059
134833440	Kattvinge	0.041089149	38589	Fractal Art/000000/Morgause_by_Kattvinge.jpg	96.637246	77.451014	64.275577	0.660643	0.339711	0.533061	0.561224	0.291866	0.23911	0.920467	0.26111	0.022265	6.749057	75.472647	56	44.105851
101445745	Artico621	0.041334693	38281	Fractal Art/000000/Topiary_by_Artico621.jpg	97.896213	69.498847	83.061906	0.359273	0.321176	0.553379	0.56	0.183529	0.625656	0.59894	0.193162	0.037054	6.818548	85.950839	80	30.524834
120304976	Artico621	0.041358325	38465	Fractal Art/000000/Orangish_by_Artico621.jpg	137.610771	31.110404	67.506405	0.062313	0.067072	0.788093	0.804511	0.102888	0.885482	0.356523	0.271166	0.03453	6.644189	84.330155	76	29.900664
159253057	Kattvinge	0.041504062	38808	Fractal Art/000001/Saga_10_B_by_Kattvinge.jpg	153.013648	79.90305	137.409468	0.137573	0.040182	0.538359	0.54902	0.215596	1.640691	0.639739	0.051503	0.040364	7.642965	135.517174	132	53.493457
24833969	swinck	0.041544354	37199	Fractal Art/000000/fantastic_wings_by_swinck.jpg	77.342123	8.099893	22.512827	0.218649	0.326945	0.809836	0.967033	0.321677	0.656538	0.573041	0.200274	0.038288	5.721037	37.198002	37	30.175935
86115888	Artico621	0.041567345	38125	Fractal Art/000000/Polymorphic_by_Artico621.jpg	110.836153	43.801348	53.875084	0.305789	0.384938	0.5839	0.726027	0.387783	0.953758	0.772511	0.093985	0.046054	6.470679	69.759962	67	52.416782
54360018	swinck	0.041676068	37741	Fractal Art/000000/betweenuxius_by_swinck.jpg	14.176927	88.632779	123.687841	0.453364	0.111077	0.919771	0.975248	0.162538	0.536779	0.759496	0.178614	0.018359	6.749781	86.976666	87	36.128819
130560704	Jellaboom	0.041743737	38555	3-Dimensional Art/Scenes/Exteriors/000000/VIEW_OF_A_CITY__ANDORIA_8_by_Jellaboom.jpg	42.045287	29.628422	34.937282	0.127954	0.177912	0.317856	0.266667	0.249275	0.447775	0.709857	0.22617	0.03406	6.438476	36.472592	33	30.746671
120356818	Kattvinge	0.041994095	38466	Fractal Art/000000/April_Flowers_7_2009_by_Kattvinge.jpg	158.750838	137.827384	184.233694	0.246843	0.073009	0.258827	0.251046	0.150075	1.978905	0.318486	0.070519	0.044416	7.320259	171.328482	175	42.978321
167411953	WS-Clave	0.042022792	38880	Vector/Vehicles/000000/c2ab50ed9b6cfc2b4bce1817c99d300a.jpg	223.928548	219.953272	224.337308	0.083901	0.170714	0.068182	0	0.163919	1.776017	0.709971	0.490693	0.028067	2.876015	223.717793	255	63.378419
96673120	Xantipa2	0.04233781	38230	Mixed Media/Abstract/000000/Abstract___100_by_Xantipa2.jpg	96.810225	67.330255	93.591141	0.218827	0.168899	0.445258	0.401575	0.254719	2.621609	0.510946	0.047957	0.045016	7.675744	91.572442	80	59.354877
83164754	Jellaboom	0.042429928	38094	Fractal Art/000000/Tongue_Twister_by_Jellaboom.jpg	36.531045	30.086107	24.829625	0.589247	0.41121	0.277785	0.295455	0.22944	0.271391	0.776958	0.295963	0.018396	5.230631	28.924493	27	27.245587
103805361	Fiery-Fire	0.042588905	38307	Fractal Art/000000/Multiverse_by_Fiery_Fire.jpg	18.072314	68.380674	51.982531	0.557387	0.132754	0.784402	0.816327	0.204668	1.029642	0.498071	0.120075	0.048689	6.83018	43.704061	36	34.690012
44152609	Kattvinge	0.042679254	37593	Fractal Art/000000/Fantasia_40_by_Kattvinge.jpg	35.765162	28.800204	36.521897	0.132083	0.117065	0.193974	0.1875	0.206749	0.948105	0.685223	0.199541	0.037185	6.22063	35.432401	22	42.916687
71406464	Xantipa2	0.042887125	37959	Fractal Art/000000/The_Ball___2_by_Xantipa2.jpg	48.653756	15.255636	39.24402	0.103847	0.100122	0.566768	0.669725	0.353933	0.349465	0.836457	0.214588	0.033618	5.827646	39.32037	36	36.91619
43061680	swinck	0.042889622	37574	Fractal Art/000000/circulumum_by_swinck.jpg	95.805916	17.792811	74.124758	0.174158	0.211049	0.678063	0.958716	0.411954	2.270055	0.703933	0.104648	0.035372	6.6125	74.16794	62	70.477806
101364290	n8iveattitude1	0.042950569	38280	Fractal Art/Raw Fractals/000000/Ode_to_Van_Gogh_by_n8iveattitude1.jpg	47.75644	147.238869	64.749837	0.627216	0.086392	0.691576	0.729167	0.1674	0.629145	0.775719	0.14223	0.030686	7.301371	69.067551	63	41.793567
99259953	n8iveattitude1	0.043051034	38258	Fractal Art/000000/Spiral_Hexes_by_n8iveattitude1.jpg	90.226542	64.330316	101.210793	0.259697	0.124087	0.375664	0.333333	0.159695	2.222467	0.622856	0.089587	0.034457	7.395443	93.74039	68	61.037295
188553569	Xantipa2	0.043112957	39055	Miscellaneous/Abstract/000000/ab10_midnight_hour_by_xantipa2-d349cv5.jpg	46.499616	42.621534	44.600236	0.22186	0.311214	0.107427	0.073529	0.151989	1.508986	0.565755	0.113377	0.034842	6.489265	44.968178	33	46.271547
171148306	WS-Clave	0.043237249	38910	Vector/Vehicles/000000/14cb4529db0168e35b5477adf5e5cb48.jpg	231.023221	232.186577	231.341754	0.049416	0.161606	0.017922	0	0.098165	1.525055	0.628809	0.570429	0.025164	2.766868	231.344521	255	51.525624
83092881	n8iveattitude1	0.04333307	38093	Fractal Art/000000/Joy_of_Love_by_n8iveattitude1.jpg	36.463781	3.956622	14.171689	0.051648	0.09232	0.776936	0.9	0.325088	0.382861	0.573538	0.308885	0.026955	5.432414	19.654995	16	20.681519
109870481	Artico621	0.043368045	38369	Fractal Art/000000/Revolution_by_Artico621.jpg	87.794402	148.555846	112.399025	0.593385	0.228863	0.679756	0.688235	0.217722	0.592668	0.654084	0.225142	0.022914	6.927763	109.166289	106	32.212137
92628913	SfinxMagnum	0.043389919	38191	Fractal Art/000000/Contextual_78_by_SfinxMagnum.jpg	23.584296	14.329415	17.55778	0.141108	0.25241	0.692358	0.857143	0.37509	1.536263	0.424356	0.591449	0.020812	4.896074	18.976236	4	45.529896
109635392	Xantipa2	0.043772081	38367	Fractal Art/000000/UF09_Silver_Day_by_Xantipa2.jpg	124.749501	98.472701	116.612129	0.076903	0.128642	0.19522	0	0.247111	2.571341	0.66586	0.039327	0.037098	7.539754	116.982959	124	71.322401
121528913	Jellaboom	0.043803022	38476	3-Dimensional Art/Vehicles/Miscellaneous/000000/APOBUG___DARK_by_Jellaboom.jpg	11.999737	10.948832	11.034488	0.055426	0.182687	0.041276	0	0.140196	0.349692	0.748114	0.584196	0.014008	2.845332	11.312877	0	28.945347
73423057	SfinxMagnum	0.043816332	37985	Fractal Art/000000/800_Fractals_preview_by_SfinxMagnum.jpg	28.191259	23.301049	23.980269	0.209813	0.321942	0.317483	0.222222	0.349859	1.599228	0.614697	0.40368	0.055021	5.342275	25.170067	5	50.604057
81549169	SfinxMagnum	0.043946086	38077	Fractal Art/000000/Wings_on_pencil_by_SfinxMagnum.jpg	234.494275	208.647767	208.746892	0.378808	0.456323	0.124307	0.092742	0.137586	1.089892	0.550314	0.237076	0.015447	6.402909	216.457318	227	42.184784
39484450	swinck	0.043974438	37507	Fractal Art/000000/Lost_Nose_by_swinck.jpg	98.410613	137.33958	124.024635	0.543708	0.204677	0.486254	0.5	0.24728	0.457026	0.864086	0.134351	0.01833	6.982845	117.904141	121	47.810055
79803104	SfinxMagnum	0.044061866	38057	Fractal Art/000000/Silvered_blast_by_SfinxMagnum.jpg	32.311667	22.183949	27.237107	0.113428	0.177189	0.353583	0.357143	0.270848	1.663941	0.529781	0.367163	0.025599	5.851088	28.191287	10	50.124596
150369362	Xantipa2	0.044472842	38730	Fractal Art/000000/16f5a62abbe637e80fe2c1183560c783.jpg	121.720752	49.133953	91.292556	0.106392	0.087973	0.623547	0.641304	0.217504	2.232597	0.573082	0.045065	0.037863	7.71806	95.592613	91	58.286778
184528400	Fiery-Fire	0.044509794	39020	Fractal Art/Raw Fractals/000000/xanadu_sunset_by_fiery_fire-d31v30w.jpg	129.805203	66.738309	92.00533	0.074249	0.09126	0.490405	0.473684	0.215041	0.391817	0.912196	0.13367	0.035124	7.471415	100.435677	88	53.684603
81548978	SfinxMagnum	0.044600912	38077	Fractal Art/000000/Winged_nightmare_by_SfinxMagnum.jpg	210.538141	202.429064	202.265835	0.467704	0.451826	0.060399	0.011976	0.150957	1.678563	0.668861	0.143258	0.026924	6.868748	204.863277	226	58.183799
84047104	WS-Clave	0.044637867	38103	Vector/Vehicles/000000/edebb21c5f63dbb94fafe1db5a42dafa.jpg	232.444968	233.309754	232.898817	0.093072	0.201161	0.033128	0	0.109239	1.441764	0.680071	0.61713	0.027431	2.484921	232.812546	255	54.280709
27116160	swinck	0.044650882	37256	Fractal Art/000000/magical_flower_by_swinck.jpg	99.568146	127.990683	125.286861	0.411514	0.24621	0.517791	0.474453	0.34289	2.410703	0.74329	0.047195	0.040206	7.363653	117.895151	122	78.944207
122967794	n8iveattitude1	0.044758868	38490	Fractal Art/000000/09_05_18_apo2_by_n8iveattitude1.jpg	62.276265	37.647624	54.422233	0.258008	0.241094	0.68961	0.710526	0.236919	2.833341	0.466278	0.085796	0.041776	7.133797	54.862599	35	56.75264
178639408	Xantipa2	0.044876195	38968	Fractal Art/Raw Fractals/000000/mb10_borne_by_blue_by_xantipa2-d2ycv1s.jpg	56.187864	82.64915	51.338166	0.510326	0.335424	0.506957	0.488722	0.299302	1.568622	0.561199	0.089248	0.056711	6.874901	56.358636	48	47.579284
108531825	Jellaboom	0.044979322	38357	Fractal Art/000000/Mohawk_Hummingbird_by_Jellaboom.jpg	19.729183	1.963249	7.16323	0.127577	0.281135	0.600093	0.888889	0.455691	0.1177	0.825678	0.642333	0.022009	4.243366	10.327075	2	19.535212
20846848	swinck	0.04537205	37093	Fractal Art/000000/apophy_design_VXZ_by_swinck.jpg	53.350099	34.549061	34.207295	0.207161	0.358657	0.246256	0	0.361685	0.890953	0.86602	0.403699	0.012147	4.149722	39.96591	0	65.25405
81143970	Jellaboom	0.045561989	38072	Fractal Art/000000/Garden__s_Beauties_by_Jellaboom.jpg	19.802728	5.385997	25.534864	0.209845	0.207671	0.593588	0.823232	0.435914	0.77522	0.619896	0.353892	0.02414	5.134687	21.514049	7	35.106019
19004978	swinck	0.045653952	37044	Fractal Art/000000/winged_and_colorful_by_swinck.jpg	214.937433	196.593714	206.911342	0.110558	0.219215	0.13727	0.003922	0.230015	0.4028	0.943577	0.341863	0.041223	4.737763	208.141015	255	67.821596
128566833	n8iveattitude1	0.045666008	38539	Fractal Art/000000/Oil_Slick_by_n8iveattitude1.jpg	36.900787	38.860899	37.014726	0.374618	0.244503	0.611173	0.636364	0.160643	0.89997	0.499848	0.171222	0.03277	6.358483	37.186217	26	30.570936
67954753	SfinxMagnum	0.045690409	37915	Fractal Art/000000/Starting_point_by_SfinxMagnum.jpg	41.64375	54.911764	56.636742	0.436624	0.239848	0.634697	0.646154	0.267226	1.574065	0.544431	0.117038	0.025244	7.031793	51.952347	40	48.69225
67281857	SfinxMagnum	0.046064469	37907	Fractal Art/000000/Explosion_by_SfinxMagnum.jpg	21.773683	19.853861	18.479086	0.419467	0.432704	0.174472	0.157895	0.194157	1.151271	0.559574	0.561705	0.018864	5.02629	19.666578	5	44.04916
172014256	VirusNO1	0.046077365	38917	Fractal Art/000001/2010_7_20_20_by_VirusNO1.jpg	18.450674	40.036236	51.484542	0.458444	0.206121	0.854076	0.888889	0.124666	0.404284	0.690172	0.217256	0.033694	5.382842	40.334562	53	21.03154
52101585	Kattvinge	0.046193494	37710	Fractal Art/000000/Lace_and_Pearls_22_by_Kattvinge.jpg	88.14273	57.956162	69.966727	0.035014	0.045569	0.181349	0.246988	0.190792	0.915652	0.89936	0.264268	0.033817	4.500766	74.039093	78	76.751203
117624160	n8iveattitude1	0.046245542	38441	Fractal Art/000000/09_03_30_apo6_by_n8iveattitude1.jpg	64.139969	22.165889	27.06455	0.101139	0.250246	0.596843	0.666667	0.306663	1.727037	0.449752	0.141956	0.017365	6.434046	37.594272	24	43.010822
101299152	Kattvinge	0.046498617	38280	Fractal Art/000000/October_Flowers_6_by_Kattvinge.jpg	111.262892	148.588042	147.554546	0.491721	0.061196	0.355747	0.369748	0.216868	0.969504	0.869998	0.150841	0.026727	7.227248	136.791201	104	68.596573
97704032	Fiery-Fire	0.046502173	38241	Fractal Art/000000/fb984eed1bf1ed000965945c6c2c378d.jpg	71.803019	15.146323	54.674	0.143898	0.227905	0.543159	0.75	0.437285	1.845739	0.721132	0.17501	0.038465	5.892142	55.289081	28	65.712396
36443057	swinck	0.046542045	37453	Fractal Art/000000/Special_Gift_by_swinck.jpg	49.989226	55.188877	54.186858	0.254641	0.303075	0.22542	0.053097	0.312314	3.698918	0.588589	0.24324	0.037308	4.744471	53.044978	2	75.510935
36605361	swinck	0.046668523	37456	Fractal Art/000000/CHUNGY_by_swinck.jpg	116.08268	97.884131	84.879929	0.518381	0.327314	0.590766	0.540541	0.374971	0.815202	0.904574	0.083362	0.015367	7.220754	95.677613	75	72.713464
79547361	VirusNO1	0.047042154	38054	Fractal Art/000000/80caf76b910bb10f.jpg	55.261243	119.61025	70.470678	0.598442	0.117511	0.546788	0.572254	0.19295	0.697818	0.636059	0.159186	0.032295	6.769739	71.498405	69	33.376827
73598096	SfinxMagnum	0.047087812	37987	Fractal Art/000000/Double_prophecy_by_SfinxMagnum.jpg	20.438928	10.435436	15.705589	0.112595	0.141849	0.764671	0.833333	0.292137	1.114116	0.484461	0.627608	0.016411	4.485346	16.482428	3	41.262744
73104336	SfinxMagnum	0.047169887	37982	Fractal Art/000000/Soft_burning_by_SfinxMagnum.jpg	14.230561	7.220556	16.248353	0.205635	0.066854	0.703652	0.714286	0.229026	0.712447	0.44542	0.676888	0.008286	4.646484	14.672511	6	33.724653
102393968	Fiery-Fire	0.047253882	38292	Fractal Art/000000/Shy_turn_by_Fiery_Fire.jpg	67.053225	16.924916	45.620222	0.097293	0.037841	0.778971	0.797101	0.177788	1.180979	0.331219	0.18297	0.043073	6.705581	48.755823	39	33.131752
108285314	SfinxMagnum	0.047278905	38354	Fractal Art/000000/Apo_drawing_10_by_SfinxMagnum.jpg	211.181367	211.181367	211.181367	0	0	0	0	0	0.520411	0.870285	0.209903	0.013755	6.809648	211.181367	231	48.770539
178940272	n8iveattitude1	0.047318789	38971	Fractal Art/Raw Fractals/000000/drowning_in_the_blues_by_n8iveattitude1-d2yjb74.jpg	59.39432	148.266398	58.495881	0.540958	0.260991	0.592517	0.80402	0.41224	1.261763	0.69455	0.123254	0.035193	6.757758	69.00908	45	51.312158
24149842	swinck	0.047391527	37181	Fractal Art/000000/looking_from_the_darkness_by_swinck.jpg	11.844352	7.058497	11.134612	0.047773	0.128212	0.119004	0	0.24961	0.373335	0.573881	0.754383	0.019681	1.850938	10.886105	5	22.677436
170370272	Xantipa2	0.047448563	38904	Mixed Media/Abstract/000000/715926b1205e4581e1a189afdbf21667.jpg	62.804801	45.799228	47.821954	0.357199	0.404263	0.300307	0.315789	0.211313	0.991769	0.636188	0.123169	0.040478	6.464419	52.077273	46	41.897708
65747410	Xantipa2	0.047572369	37888	Fractal Art/000000/3eaa2d6c1426f3eb.jpg	50.462179	9.614315	37.555762	0.134546	0.114155	0.776592	0.854167	0.217929	0.795285	0.55771	0.223147	0.034225	6.19784	38.170056	25	32.503955
105089026	n8iveattitude1	0.047618449	38321	Fractal Art/000000/Filling_Station_by_n8iveattitude1.jpg	55.358944	38.574613	57.676928	0.220427	0.197395	0.46772	0.466667	0.303401	1.798701	0.434722	0.078246	0.047349	6.678436	54.803971	53	44.643752
171086882	WS-Clave	0.047694132	38910	Miscellaneous/Fantasy/000000/feca4d40345c67558d4b02ad3662b500.jpg	221.575859	229.87847	225.870808	0.126414	0.2379	0.068228	0	0.151471	1.435353	0.763259	0.576571	0.022881	2.651518	225.043569	255	62.879689
110907522	n8iveattitude1	0.047738877	38378	Fractal Art/000000/Garden_Pass_by_n8iveattitude1.jpg	117.332274	74.319716	91.929325	0.326864	0.328486	0.685814	0.766667	0.1789	2.945	0.596762	0.048764	0.048919	7.403073	97.529487	84	67.100209
56162481	n8iveattitude1	0.047798981	37766	Miscellaneous/Landscapes & Scenery/000000/flowers_by_n8iveattitude1.jpg	80.704922	71.803203	92.878195	0.331889	0.15891	0.546515	0.653061	0.387817	0.89916	0.899518	0.103241	0.017151	7.443146	86.819433	54	74.609029
84798562	SfinxMagnum	0.047845585	38111	Fractal Art/000000/3818_Void_by_SfinxMagnum.jpg	175.354248	139.691251	139.580127	0.343632	0.457657	0.275601	0.102273	0.336234	0.999868	0.87105	0.103903	0.010238	7.836751	150.3293	172	71.724148
107964978	Artico621	0.047962282	38351	Fractal Art/000000/Puritanical_by_Artico621.jpg	162.044078	144.077375	148.3391	0.398963	0.297114	0.257946	0.186892	0.245479	1.843467	0.683924	0.063859	0.026235	7.523458	151.959997	138	60.359512
85392240	n8iveattitude1	0.047965567	38118	Fractal Art/000000/Fisheye_by_n8iveattitude1.jpg	44.948732	11.553315	25.118118	0.069983	0.043115	0.759829	0.809524	0.208872	0.796941	0.568136	0.224808	0.034335	6.1268	29.493884	19	31.053986
73171794	SfinxMagnum	0.048053252	37982	Fractal Art/000000/Sun_and_pigeon_by_SfinxMagnum.jpg	31.077053	16.816925	25.214681	0.095189	0.173539	0.400712	0.357143	0.39429	1.481816	0.57639	0.383696	0.0236	5.049772	26.002122	3	50.129947
95573537	Kattvinge	0.048071219	38219	Fractal Art/000000/Jade_Ripples_by_Kattvinge.jpg	105.732037	69.81887	127.354227	0.223346	0.023509	0.518017	0.491071	0.288779	1.715282	0.576984	0.058515	0.039471	7.628348	114.33465	110	50.492727
102675155	Kattvinge	0.048073776	38295	Fractal Art/000000/November_Nutties_by_Kattvinge.jpg	137.067674	118.130993	141.902696	0.190236	0.093651	0.198704	0.149123	0.134097	0.94378	0.764526	0.168918	0.037243	6.941275	137.773499	144	52.806206
110592417	Kattvinge	0.048082271	38376	Fractal Art/000000/January_Apo_18_2009_by_Kattvinge.jpg	21.82689	12.274424	18.217312	0.089908	0.124459	0.443766	0.421053	0.376916	0.919067	0.630736	0.489852	0.031963	5.072686	18.616009	4	38.836855
45282273	swinck	0.048155902	37613	Fractal Art/000000/ignomus_by_swinck.jpg	131.756485	75.299493	125.213696	0.229909	0.167477	0.639506	0.600806	0.205677	0.583642	0.866097	0.125294	0.017723	6.98	121.438227	127	52.902519
